composition,M.m.ao/M.m.bo,M.m.ao-M.m.bo,M.m.ao*M.m.bo,M.m.ao+M.m.bo,"sqrt(M.m.ao,M.m.bo)",M.p.ao/M.p.bo,M.p.ao-M.p.bo,M.p.ao*M.p.bo,M.p.ao+M.p.bo,"sqrt(M.p.ao,M.p.bo)",M.r.ao/M.r.bo,M.r.ao-M.r.bo,M.r.ao*M.r.bo,M.r.ao+M.r.bo,"sqrt(M.r.ao,M.r.bo)",M.x.ao/M.x.bo,M.x.ao-M.x.bo,M.x.ao*M.x.bo,M.x.ao+M.x.bo,"sqrt(M.x.ao,M.x.bo)",M.v.ao/M.v.bo,M.v.ao-M.v.bo,M.v.ao*M.v.bo,M.v.ao+M.v.bo,"sqrt(M.v.ao,M.v.bo)",M.e.ao/M.e.bo,M.e.ao-M.e.bo,M.e.ao*M.e.bo,M.e.ao+M.e.bo,"sqrt(M.e.ao,M.e.bo)",S.m.ao/S.m.bo,S.m.ao-S.m.bo,S.m.ao*S.m.bo,S.m.ao+S.m.bo,"sqrt(S.m.ao,S.m.bo)",S.p.ao/S.p.bo,S.p.ao-S.p.bo,S.p.ao*S.p.bo,S.p.ao+S.p.bo,"sqrt(S.p.ao,S.p.bo)",S.r.ao/S.r.bo,S.r.ao-S.r.bo,S.r.ao*S.r.bo,S.r.ao+S.r.bo,"sqrt(S.r.ao,S.r.bo)",S.x.ao/S.x.bo,S.x.ao-S.x.bo,S.x.ao*S.x.bo,S.x.ao+S.x.bo,"sqrt(S.x.ao,S.x.bo)",S.v.ao/S.v.bo,S.v.ao-S.v.bo,S.v.ao*S.v.bo,S.v.ao+S.v.bo,"sqrt(S.v.ao,S.v.bo)",S.e.ao/S.e.bo,S.e.ao-S.e.bo,S.e.ao*S.e.bo,S.e.ao+S.e.bo,"sqrt(S.e.ao,S.e.bo)",M.m.ao,M.p.ao,M.r.ao,M.x.ao,M.v.ao,M.e.ao,S.m.ao,S.p.ao,S.r.ao,S.x.ao,S.v.ao,S.e.ao,M.m.bo,M.p.bo,M.r.bo,M.x.bo,M.v.bo,M.e.bo,S.m.bo,S.p.bo,S.r.bo,S.x.bo,S.v.bo,S.e.bo
(Sm3/4Yb1/4)2(Ti1/2Zr1/2)2O7,2.1274943054410738,38.16354000000001,2437.4571918839997,105.85973999999999,79.56990743427818,1.4323122652675375,1.7578665489666694,23.68178316183668,9.890259220633336,7.103074061816431,1.072258064516129,0.08586666666666676,1.5141743333333333,2.462533333333333,1.7423322734516258,0.9110042092603728,0.24666666666666706,6.998458333333334,5.296666666666667,3.749368094907609,0.6439739413680781,546.5000000000001,1517347.5000000002,2523.5,1825.748408187722,0.7454545454545455,16.799999999999994,3247.200000000001,115.2,82.32034985348398,2.2480170271605897,38.47572112926991,2136.643725382437,100.13468938358524,75.85294039905256,1.2944272905453815,1.1293571185485225,19.045137966582576,8.800909008025618,6.2742109810223425,0.5483526645593054,0.15392864470245227,0.06369420839225531,0.5277033837573482,0.3886932523783304,1.145321512869595,0.1379168448147775,1.031578360847057,2.0360094546617145,1.4429753212642888,0.4398688651214419,967.5654001081932,1312515.5427011813,2487.2163103138523,1887.1178789065855,0.4846044672608116,13.848707695339069,349.88442536230605,39.89140767483855,29.85892756874493,72.01164,5.824062884800002,1.2742,2.525,988.5,49.2,69.30520525642757,4.9651330632870705,0.18688736952744794,1.086963149738246,759.8254551028296,13.021349989749739,33.848099999999995,4.066196335833333,1.1883333333333332,2.771666666666667,1535.0000000000002,66.0,30.829484127157663,3.835775944738549,0.3408160142299002,0.9490463049234684,1727.3908552110224,26.87005768508881
(La1/5Ce1/5Nd1/5Sm1/5Eu1/5)2Zr2O7,1.6469347620732524,26.572370933333325,2778.5360318857597,108.72090426666664,79.14014759141013,1.140071866333258,0.6474004088400012,24.354338432336558,9.891232532840002,7.0091229233078325,1.0512391304347828,0.06285333333333343,1.5818112,2.5161866666666666,1.7797676650369594,0.9217052375152254,0.2142666666666666,6.902968000000001,5.2590666666666674,3.7218068467404977,0.7555129650507328,361.4333333333333,1651150.5000000002,2595.2333333333336,1852.818138524244,0.7965517241379311,11.799999999999995,2679.600000000001,104.2,74.15146660720879,1.2857263995864985,10.746827059167252,1818.8979946875158,85.97142705916723,61.26410271288302,0.7931324748379276,0.9592923751096882,17.055445964288722,8.315168411890312,5.9187104836713385,0.4356826010312169,0.1636520457009471,0.036640906746725335,0.4163479542990529,0.31632863537080474,0.8109375746508841,0.1994608587433172,0.9025937940258002,1.9105391412566828,1.3582975455408222,0.437845285508625,978.8518966081067,1327525.6975311341,2503.648103391893,1900.842558066174,1.5307546754928465,3.9806600661963483,86.10495049647261,18.98066006619635,13.71333495381614,67.64663759999999,5.2693164708400015,1.28952,2.5224,1116.9,46.2,48.35912705916724,3.677938018390312,0.12634795429905288,0.8555391412566827,762.3981033918932,11.480660066196348,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(La1/5Ce1/5Nd1/5Sm1/5Eu1/5)2Zr2O7,1.6469347620732524,26.572370933333325,2778.5360318857597,108.72090426666664,79.14014759141013,1.140071866333258,0.6474004088400012,24.354338432336558,9.891232532840002,7.0091229233078325,1.0512391304347828,0.06285333333333343,1.5818112,2.5161866666666666,1.7797676650369594,0.9217052375152254,0.2142666666666666,6.902968000000001,5.2590666666666674,3.7218068467404977,0.7555129650507328,361.4333333333333,1651150.5000000002,2595.2333333333336,1852.818138524244,0.7965517241379311,11.799999999999995,2679.600000000001,104.2,74.15146660720879,1.2857263995864985,10.746827059167252,1818.8979946875158,85.97142705916723,61.26410271288302,0.7931324748379276,0.9592923751096882,17.055445964288722,8.315168411890312,5.9187104836713385,0.4356826010312169,0.1636520457009471,0.036640906746725335,0.4163479542990529,0.31632863537080474,0.8109375746508841,0.1994608587433172,0.9025937940258002,1.9105391412566828,1.3582975455408222,0.437845285508625,978.8518966081067,1327525.6975311341,2503.648103391893,1900.842558066174,1.5307546754928465,3.9806600661963483,86.10495049647261,18.98066006619635,13.71333495381614,67.64663759999999,5.2693164708400015,1.28952,2.5224,1116.9,46.2,48.35912705916724,3.677938018390312,0.12634795429905288,0.8555391412566827,762.3981033918932,11.480660066196348,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(La1/5Ce1/5Nd1/5Sm1/5Eu1/5)2Zr2O7,1.6469347620732524,26.572370933333325,2778.5360318857597,108.72090426666664,79.14014759141013,1.140071866333258,0.6474004088400012,24.354338432336558,9.891232532840002,7.0091229233078325,1.0512391304347828,0.06285333333333343,1.5818112,2.5161866666666666,1.7797676650369594,0.9217052375152254,0.2142666666666666,6.902968000000001,5.2590666666666674,3.7218068467404977,0.7555129650507328,361.4333333333333,1651150.5000000002,2595.2333333333336,1852.818138524244,0.7965517241379311,11.799999999999995,2679.600000000001,104.2,74.15146660720879,1.2857263995864985,10.746827059167252,1818.8979946875158,85.97142705916723,61.26410271288302,0.7931324748379276,0.9592923751096882,17.055445964288722,8.315168411890312,5.9187104836713385,0.4356826010312169,0.1636520457009471,0.036640906746725335,0.4163479542990529,0.31632863537080474,0.8109375746508841,0.1994608587433172,0.9025937940258002,1.9105391412566828,1.3582975455408222,0.437845285508625,978.8518966081067,1327525.6975311341,2503.648103391893,1900.842558066174,1.5307546754928465,3.9806600661963483,86.10495049647261,18.98066006619635,13.71333495381614,67.64663759999999,5.2693164708400015,1.28952,2.5224,1116.9,46.2,48.35912705916724,3.677938018390312,0.12634795429905288,0.8555391412566827,762.3981033918932,11.480660066196348,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(La1/7Ce1/7Pr1/7Nd1/7Sm1/7Eu1/7Gd1/7)2(Hf1/2Zr1/2)2O7,1.2243990525266213,12.480761142857132,3787.5911276601137,123.71796114285713,87.92583041419216,0.8340916342462565,1.077849161790473,35.20409393530675,11.91545779887619,8.459902285853303,1.0522682215743442,0.06402857142857132,1.5790600000000001,2.5140285714285717,1.7782631014445482,0.9241872221737992,0.20709523809523844,6.896287619047619,5.256238095238095,3.71960531182234,0.8432991513437057,211.02380952380963,1529332.3809523808,2482.309523809524,1761.589001467341,0.7934557063048683,12.323809523809528,2824.7904761904765,107.0095238095238,76.16729766481211,0.6551717276442677,22.895630835913558,2888.3820919142163,109.8987637738992,79.37867531776321,0.4111735318353694,4.941043932739985,28.952624241059947,11.84163891146434,9.072990886548189,0.41262795800400587,0.1619983024262618,0.03138723333883805,0.3896054200654077,0.29835870469397513,0.7562717968794448,0.2441692229703393,0.7590111813881415,1.759449725055679,1.2560417876098795,0.4706424805380374,789.1484502696336,1045948.6583765036,2192.3845260512535,1647.6202818962784,1.104349951686273,1.0720938389733288,116.57027267799543,21.620140515536583,15.306532283817766,68.09936114285713,5.4188043185428585,1.2890285714285714,2.5245714285714285,1135.642857142857,47.34285714285714,43.50156646899283,3.4502974893621783,0.11380355881957295,0.75764025104267,701.6180378908099,11.346117177254955,55.6186,6.496653480333332,1.225,2.731666666666667,1346.6666666666667,59.66666666666667,66.39719730490638,8.391341422102164,0.2758018612458347,1.0018094740130092,1490.7664881604435,10.274023338281626
(La1/7Ce1/7Pr1/7Nd1/7Sm1/7Eu1/7Gd1/7)2(Hf1/2Zr1/2)2O7,1.2243990525266213,12.480761142857132,3787.5911276601137,123.71796114285713,87.92583041419216,0.8340916342462565,1.077849161790473,35.20409393530675,11.91545779887619,8.459902285853303,1.0522682215743442,0.06402857142857132,1.5790600000000001,2.5140285714285717,1.7782631014445482,0.9241872221737992,0.20709523809523844,6.896287619047619,5.256238095238095,3.71960531182234,0.8432991513437057,211.02380952380963,1529332.3809523808,2482.309523809524,1761.589001467341,0.7934557063048683,12.323809523809528,2824.7904761904765,107.0095238095238,76.16729766481211,0.6551717276442677,22.895630835913558,2888.3820919142163,109.8987637738992,79.37867531776321,0.4111735318353694,4.941043932739985,28.952624241059947,11.84163891146434,9.072990886548189,0.41262795800400587,0.1619983024262618,0.03138723333883805,0.3896054200654077,0.29835870469397513,0.7562717968794448,0.2441692229703393,0.7590111813881415,1.759449725055679,1.2560417876098795,0.4706424805380374,789.1484502696336,1045948.6583765036,2192.3845260512535,1647.6202818962784,1.104349951686273,1.0720938389733288,116.57027267799543,21.620140515536583,15.306532283817766,68.09936114285713,5.4188043185428585,1.2890285714285714,2.5245714285714285,1135.642857142857,47.34285714285714,43.50156646899283,3.4502974893621783,0.11380355881957295,0.75764025104267,701.6180378908099,11.346117177254955,55.6186,6.496653480333332,1.225,2.731666666666667,1346.6666666666667,59.66666666666667,66.39719730490638,8.391341422102164,0.2758018612458347,1.0018094740130092,1490.7664881604435,10.274023338281626
(La1/7Ce1/7Pr1/7Nd1/7Sm1/7Eu1/7Gd1/7)2(Hf1/2Zr1/2)2O7,1.2243990525266213,12.480761142857132,3787.5911276601137,123.71796114285713,87.92583041419216,0.8340916342462565,1.077849161790473,35.20409393530675,11.91545779887619,8.459902285853303,1.0522682215743442,0.06402857142857132,1.5790600000000001,2.5140285714285717,1.7782631014445482,0.9241872221737992,0.20709523809523844,6.896287619047619,5.256238095238095,3.71960531182234,0.8432991513437057,211.02380952380963,1529332.3809523808,2482.309523809524,1761.589001467341,0.7934557063048683,12.323809523809528,2824.7904761904765,107.0095238095238,76.16729766481211,0.6551717276442677,22.895630835913558,2888.3820919142163,109.8987637738992,79.37867531776321,0.4111735318353694,4.941043932739985,28.952624241059947,11.84163891146434,9.072990886548189,0.41262795800400587,0.1619983024262618,0.03138723333883805,0.3896054200654077,0.29835870469397513,0.7562717968794448,0.2441692229703393,0.7590111813881415,1.759449725055679,1.2560417876098795,0.4706424805380374,789.1484502696336,1045948.6583765036,2192.3845260512535,1647.6202818962784,1.104349951686273,1.0720938389733288,116.57027267799543,21.620140515536583,15.306532283817766,68.09936114285713,5.4188043185428585,1.2890285714285714,2.5245714285714285,1135.642857142857,47.34285714285714,43.50156646899283,3.4502974893621783,0.11380355881957295,0.75764025104267,701.6180378908099,11.346117177254955,55.6186,6.496653480333332,1.225,2.731666666666667,1346.6666666666667,59.66666666666667,66.39719730490638,8.391341422102164,0.2758018612458347,1.0018094740130092,1490.7664881604435,10.274023338281626
(Nd0.8Yb0.2)2Zr2O7,1.69449842074681,28.52601333333333,2858.780460794667,110.67454666666666,80.81642381522981,1.2043216654590991,0.9443575874,25.72684958564922,10.1881897114,7.235019725210043,1.048108695652174,0.05901333333333336,1.5771007999999995,2.5123466666666667,1.7769873869870634,0.9196589524969548,0.21986666666666688,6.887642666666667,5.253466666666666,3.7180138090712416,0.7192559188275086,415.03333333333313,1571911.833333334,2541.633333333334,1821.00970190838,0.8075862068965518,11.159999999999995,2716.7200000000007,104.84,74.5518987015086,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,69.60028,5.5662736494,1.28568,2.5168,1063.3000000000004,46.84,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.8Yb0.2)2Zr2O7,1.69449842074681,28.52601333333333,2858.780460794667,110.67454666666666,80.81642381522981,1.2043216654590991,0.9443575874,25.72684958564922,10.1881897114,7.235019725210043,1.048108695652174,0.05901333333333336,1.5771007999999995,2.5123466666666667,1.7769873869870634,0.9196589524969548,0.21986666666666688,6.887642666666667,5.253466666666666,3.7180138090712416,0.7192559188275086,415.03333333333313,1571911.833333334,2541.633333333334,1821.00970190838,0.8075862068965518,11.159999999999995,2716.7200000000007,104.84,74.5518987015086,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,69.60028,5.5662736494,1.28568,2.5168,1063.3000000000004,46.84,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.8Yb0.2)2Zr2O7,1.69449842074681,28.52601333333333,2858.780460794667,110.67454666666666,80.81642381522981,1.2043216654590991,0.9443575874,25.72684958564922,10.1881897114,7.235019725210043,1.048108695652174,0.05901333333333336,1.5771007999999995,2.5123466666666667,1.7769873869870634,0.9196589524969548,0.21986666666666688,6.887642666666667,5.253466666666666,3.7180138090712416,0.7192559188275086,415.03333333333313,1571911.833333334,2541.633333333334,1821.00970190838,0.8075862068965518,11.159999999999995,2716.7200000000007,104.84,74.5518987015086,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,69.60028,5.5662736494,1.28568,2.5168,1063.3000000000004,46.84,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.6Yb0.4)2Zr2O7,1.7505880405249672,30.829853333333308,2953.4089993119987,112.97838666666664,82.80880300534987,1.2031933441460232,0.9391425809999988,25.702746263805622,10.182974705,7.231008319388008,1.040021739130435,0.04909333333333343,1.5649322666666663,2.5024266666666666,1.7698233495778926,0.9184896467722292,0.22306666666666647,6.878885333333335,5.250266666666667,3.7158484097772937,0.6792108229988726,474.2333333333335,1484394.5000000002,2482.433333333333,1787.0887651273636,0.7841379310344827,12.520000000000005,2637.84,103.48,73.70502289532241,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,71.90411999999999,5.561058642999999,1.27576,2.5136000000000003,1004.1,45.48,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.6Yb0.4)2Zr2O7,1.7505880405249672,30.829853333333308,2953.4089993119987,112.97838666666664,82.80880300534987,1.2031933441460232,0.9391425809999988,25.702746263805622,10.182974705,7.231008319388008,1.040021739130435,0.04909333333333343,1.5649322666666663,2.5024266666666666,1.7698233495778926,0.9184896467722292,0.22306666666666647,6.878885333333335,5.250266666666667,3.7158484097772937,0.6792108229988726,474.2333333333335,1484394.5000000002,2482.433333333333,1787.0887651273636,0.7841379310344827,12.520000000000005,2637.84,103.48,73.70502289532241,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,71.90411999999999,5.561058642999999,1.27576,2.5136000000000003,1004.1,45.48,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.6Yb0.4)2Zr2O7,1.7505880405249672,30.829853333333308,2953.4089993119987,112.97838666666664,82.80880300534987,1.2031933441460232,0.9391425809999988,25.702746263805622,10.182974705,7.231008319388008,1.040021739130435,0.04909333333333343,1.5649322666666663,2.5024266666666666,1.7698233495778926,0.9184896467722292,0.22306666666666647,6.878885333333335,5.250266666666667,3.7158484097772937,0.6792108229988726,474.2333333333335,1484394.5000000002,2482.433333333333,1787.0887651273636,0.7841379310344827,12.520000000000005,2637.84,103.48,73.70502289532241,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,71.90411999999999,5.561058642999999,1.27576,2.5136000000000003,1004.1,45.48,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.2Yb0.8)2Zr2O7,1.862767280081284,35.43753333333333,3142.666076346666,117.58606666666664,86.8398003305192,1.2009367015198724,0.928712568199998,25.65453962011843,10.1725446922,7.222990120065893,1.0238478260869568,0.029253333333333575,1.5405951999999998,2.4825866666666667,1.7555757339149771,0.9161510353227772,0.2294666666666667,6.861370666666668,5.2438666666666665,3.7115220980676438,0.5991206313416009,592.6333333333333,1309359.8333333335,2364.0333333333333,1723.3496262930646,0.7372413793103451,15.239999999999988,2480.080000000001,100.76000000000002,72.05843184527401,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,76.5118,5.550628630199999,1.25592,2.5072,885.7,42.76000000000001,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.2Yb0.8)2Zr2O7,1.862767280081284,35.43753333333333,3142.666076346666,117.58606666666664,86.8398003305192,1.2009367015198724,0.928712568199998,25.65453962011843,10.1725446922,7.222990120065893,1.0238478260869568,0.029253333333333575,1.5405951999999998,2.4825866666666667,1.7555757339149771,0.9161510353227772,0.2294666666666667,6.861370666666668,5.2438666666666665,3.7115220980676438,0.5991206313416009,592.6333333333333,1309359.8333333335,2364.0333333333333,1723.3496262930646,0.7372413793103451,15.239999999999988,2480.080000000001,100.76000000000002,72.05843184527401,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,76.5118,5.550628630199999,1.25592,2.5072,885.7,42.76000000000001,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Nd0.2Yb0.8)2Zr2O7,1.862767280081284,35.43753333333333,3142.666076346666,117.58606666666664,86.8398003305192,1.2009367015198724,0.928712568199998,25.65453962011843,10.1725446922,7.222990120065893,1.0238478260869568,0.029253333333333575,1.5405951999999998,2.4825866666666667,1.7555757339149771,0.9161510353227772,0.2294666666666667,6.861370666666668,5.2438666666666665,3.7115220980676438,0.5991206313416009,592.6333333333333,1309359.8333333335,2364.0333333333333,1723.3496262930646,0.7372413793103451,15.239999999999988,2480.080000000001,100.76000000000002,72.05843184527401,1.8148835856220016,30.64964588749041,2567.4887873040548,105.8742458874904,77.93829846511062,1.0237024373336578,0.10991366280366677,22.013600700214237,9.384374449803667,6.63620994346166,0.6309517773408948,0.10702398457114053,0.053063044474369235,0.4729760154288595,0.3428997261915241,1.0367586695763256,0.03878039640302355,1.1539383182051897,2.148780396403024,1.5196646194327077,0.4773187406650646,910.1187428169562,1447207.301569975,2572.381257183044,1929.437930892484,1.5863616264510887,4.397712198383164,89.23284148787373,19.397712198383164,14.06433629985985,76.5118,5.550628630199999,1.25592,2.5072,885.7,42.76000000000001,68.2619458874904,4.747144056303667,0.18297601542885947,1.0937803964030235,831.1312571830438,11.897712198383164,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Sm1/3Eu1/3Dy1/3)2Zr2O7,1.7426038038414968,30.50190666666667,2939.9388304728886,112.65044,82.52420233633173,1.219960431971456,1.016638653533331,26.06092660618935,10.260470777533332,7.290775498137133,1.0393478260869566,0.04826666666666668,1.563918222222222,2.5016,1.769227547704239,0.9291108404384896,0.1940000000000004,6.958431111111112,5.279333333333334,3.735572007366773,0.7949267192784666,303.16666666666697,1737288.0555555557,2653.5,1888.5142675894424,0.8448275862068966,9.0,2842.0,107.0,75.92759709091288,1.604370923537802,22.73178048738087,2269.6796585155143,97.95638048738087,71.10621042607671,1.0502321315723409,0.23293796725755025,22.58409274396699,9.50739875425755,6.7247636080775415,0.5455200749741133,0.13179917825750714,0.04587823830532292,0.4482008217424928,0.3303445171332498,0.9209050337440748,0.08344518940000112,1.0249903251829986,2.0265548105999978,1.4342049191102362,0.5468459143481329,789.0545516413138,1658010.3244545625,2693.4454483586865,1984.5976253072056,2.18377858055456,8.878339354159202,122.837545156194,23.8783393541592,18.01388353465182,71.57617333333333,5.638554715533331,1.2749333333333333,2.5426666666666664,1175.1666666666665,49.0,60.34408048738086,4.870168360757551,0.15820082174249284,0.9715548105999989,952.1954483586863,16.378339354159202,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
(Sm1/3Eu1/3Dy1/3)2Zr2O7,1.7426038038414968,30.50190666666667,2939.9388304728886,112.65044,82.52420233633173,1.219960431971456,1.016638653533331,26.06092660618935,10.260470777533332,7.290775498137133,1.0393478260869566,0.04826666666666668,1.563918222222222,2.5016,1.769227547704239,0.9291108404384896,0.1940000000000004,6.958431111111112,5.279333333333334,3.735572007366773,0.7949267192784666,303.16666666666697,1737288.0555555557,2653.5,1888.5142675894424,0.8448275862068966,9.0,2842.0,107.0,75.92759709091288,1.604370923537802,22.73178048738087,2269.6796585155143,97.95638048738087,71.10621042607671,1.0502321315723409,0.23293796725755025,22.58409274396699,9.50739875425755,6.7247636080775415,0.5455200749741133,0.13179917825750714,0.04587823830532292,0.4482008217424928,0.3303445171332498,0.9209050337440748,0.08344518940000112,1.0249903251829986,2.0265548105999978,1.4342049191102362,0.5468459143481329,789.0545516413138,1658010.3244545625,2693.4454483586865,1984.5976253072056,2.18377858055456,8.878339354159202,122.837545156194,23.8783393541592,18.01388353465182,71.57617333333333,5.638554715533331,1.2749333333333333,2.5426666666666664,1175.1666666666665,49.0,60.34408048738086,4.870168360757551,0.15820082174249284,0.9715548105999989,952.1954483586863,16.378339354159202,41.07426666666667,4.6219160619999995,1.2266666666666666,2.736666666666667,1478.3333333333335,58.0,37.61229999999999,4.6372303935,0.29,1.055,1741.25,7.5
