composition,target,M.m.a/M.m.b,M.m.a-M.m.b,M.m.a*M.m.b,M.m.a+M.m.b,"sqrt(M.m.a,M.m.b)",M.p.a/M.p.b,M.p.a-M.p.b,M.p.a*M.p.b,M.p.a+M.p.b,"sqrt(M.p.a,M.p.b)",M.r.a/M.r.b,M.r.a-M.r.b,M.r.a*M.r.b,M.r.a+M.r.b,"sqrt(M.r.a,M.r.b)",M.x.a/M.x.b,M.x.a-M.x.b,M.x.a*M.x.b,M.x.a+M.x.b,"sqrt(M.x.a,M.x.b)",M.v.a/M.v.b,M.v.a-M.v.b,M.v.a*M.v.b,M.v.a+M.v.b,"sqrt(M.v.a,M.v.b)",M.e.a/M.e.b,M.e.a-M.e.b,M.e.a*M.e.b,M.e.a+M.e.b,"sqrt(M.e.a,M.e.b)",S.m.a/S.m.b,S.m.a-S.m.b,S.m.a*S.m.b,S.m.a+S.m.b,"sqrt(S.m.a,S.m.b)",S.p.a/S.p.b,S.p.a-S.p.b,S.p.a*S.p.b,S.p.a+S.p.b,"sqrt(S.p.a,S.p.b)",S.r.a/S.r.b,S.r.a-S.r.b,S.r.a*S.r.b,S.r.a+S.r.b,"sqrt(S.r.a,S.r.b)",S.x.a/S.x.b,S.x.a-S.x.b,S.x.a*S.x.b,S.x.a+S.x.b,"sqrt(S.x.a,S.x.b)",S.v.a/S.v.b,S.v.a-S.v.b,S.v.a*S.v.b,S.v.a+S.v.b,"sqrt(S.v.a,S.v.b)",S.e.a/S.e.b,S.e.a-S.e.b,S.e.a*S.e.b,S.e.a+S.e.b,"sqrt(S.e.a,S.e.b)",M.m.a,M.p.a,M.r.a,M.x.a,M.v.a,M.e.a,S.m.a,S.p.a,S.r.a,S.x.a,S.v.a,S.e.a,M.m.b,M.p.b,M.r.b,M.x.b,M.v.b,M.e.b,S.m.b,S.p.b,S.r.b,S.x.b,S.v.b,S.e.b,M.m.ao/M.m.bo,M.m.ao-M.m.bo,M.m.ao*M.m.bo,M.m.ao+M.m.bo,"sqrt(M.m.ao,M.m.bo)",M.p.ao/M.p.bo,M.p.ao-M.p.bo,M.p.ao*M.p.bo,M.p.ao+M.p.bo,"sqrt(M.p.ao,M.p.bo)",M.r.ao/M.r.bo,M.r.ao-M.r.bo,M.r.ao*M.r.bo,M.r.ao+M.r.bo,"sqrt(M.r.ao,M.r.bo)",M.x.ao/M.x.bo,M.x.ao-M.x.bo,M.x.ao*M.x.bo,M.x.ao+M.x.bo,"sqrt(M.x.ao,M.x.bo)",M.v.ao/M.v.bo,M.v.ao-M.v.bo,M.v.ao*M.v.bo,M.v.ao+M.v.bo,"sqrt(M.v.ao,M.v.bo)",M.e.ao/M.e.bo,M.e.ao-M.e.bo,M.e.ao*M.e.bo,M.e.ao+M.e.bo,"sqrt(M.e.ao,M.e.bo)",S.m.ao/S.m.bo,S.m.ao-S.m.bo,S.m.ao*S.m.bo,S.m.ao+S.m.bo,"sqrt(S.m.ao,S.m.bo)",S.p.ao/S.p.bo,S.p.ao-S.p.bo,S.p.ao*S.p.bo,S.p.ao+S.p.bo,"sqrt(S.p.ao,S.p.bo)",S.r.ao/S.r.bo,S.r.ao-S.r.bo,S.r.ao*S.r.bo,S.r.ao+S.r.bo,"sqrt(S.r.ao,S.r.bo)",S.x.ao/S.x.bo,S.x.ao-S.x.bo,S.x.ao*S.x.bo,S.x.ao+S.x.bo,"sqrt(S.x.ao,S.x.bo)",S.v.ao/S.v.bo,S.v.ao-S.v.bo,S.v.ao*S.v.bo,S.v.ao+S.v.bo,"sqrt(S.v.ao,S.v.bo)",S.e.ao/S.e.bo,S.e.ao-S.e.bo,S.e.ao*S.e.bo,S.e.ao+S.e.bo,"sqrt(S.e.ao,S.e.bo)",M.m.ao,M.p.ao,M.r.ao,M.x.ao,M.v.ao,M.e.ao,S.m.ao,S.p.ao,S.r.ao,S.x.ao,S.v.ao,S.e.ao,M.m.bo,M.p.bo,M.r.bo,M.x.bo,M.v.bo,M.e.bo,S.m.bo,S.p.bo,S.r.bo,S.x.bo,S.v.bo,S.e.bo,M.m,M.p,M.r,M.x,M.v,M.e,S.m,S.p,S.r,S.x,S.v,S.e,M.m*M.p,M.m/M.p,M.m-M.p,M.m+M.p,"sqrt(M.m,M.p)",M.m*M.r,M.m/M.r,M.m-M.r,M.m+M.r,"sqrt(M.m,M.r)",M.m*M.x,M.m/M.x,M.m-M.x,M.m+M.x,"sqrt(M.m,M.x)",M.m*M.v,M.m/M.v,M.m-M.v,M.m+M.v,"sqrt(M.m,M.v)",M.m*M.e,M.m/M.e,M.m-M.e,M.m+M.e,"sqrt(M.m,M.e)",M.m*S.m,M.m/S.m,M.m-S.m,M.m+S.m,"sqrt(M.m,S.m)",M.m*S.p,M.m/S.p,M.m-S.p,M.m+S.p,"sqrt(M.m,S.p)",M.m*S.r,M.m/S.r,M.m-S.r,M.m+S.r,"sqrt(M.m,S.r)",M.m*S.x,M.m/S.x,M.m-S.x,M.m+S.x,"sqrt(M.m,S.x)",M.m*S.v,M.m/S.v,M.m-S.v,M.m+S.v,"sqrt(M.m,S.v)",M.m*S.e,M.m/S.e,M.m-S.e,M.m+S.e,"sqrt(M.m,S.e)",M.p*M.r,M.p/M.r,M.p-M.r,M.p+M.r,"sqrt(M.p,M.r)",M.p*M.x,M.p/M.x,M.p-M.x,M.p+M.x,"sqrt(M.p,M.x)",M.p*M.v,M.p/M.v,M.p-M.v,M.p+M.v,"sqrt(M.p,M.v)",M.p*M.e,M.p/M.e,M.p-M.e,M.p+M.e,"sqrt(M.p,M.e)",M.p*S.m,M.p/S.m,M.p-S.m,M.p+S.m,"sqrt(M.p,S.m)",M.p*S.p,M.p/S.p,M.p-S.p,M.p+S.p,"sqrt(M.p,S.p)",M.p*S.r,M.p/S.r,M.p-S.r,M.p+S.r,"sqrt(M.p,S.r)",M.p*S.x,M.p/S.x,M.p-S.x,M.p+S.x,"sqrt(M.p,S.x)",M.p*S.v,M.p/S.v,M.p-S.v,M.p+S.v,"sqrt(M.p,S.v)",M.p*S.e,M.p/S.e,M.p-S.e,M.p+S.e,"sqrt(M.p,S.e)",M.r*M.x,M.r/M.x,M.r-M.x,M.r+M.x,"sqrt(M.r,M.x)",M.r*M.v,M.r/M.v,M.r-M.v,M.r+M.v,"sqrt(M.r,M.v)",M.r*M.e,M.r/M.e,M.r-M.e,M.r+M.e,"sqrt(M.r,M.e)",M.r*S.m,M.r/S.m,M.r-S.m,M.r+S.m,"sqrt(M.r,S.m)",M.r*S.p,M.r/S.p,M.r-S.p,M.r+S.p,"sqrt(M.r,S.p)",M.r*S.r,M.r/S.r,M.r-S.r,M.r+S.r,"sqrt(M.r,S.r)",M.r*S.x,M.r/S.x,M.r-S.x,M.r+S.x,"sqrt(M.r,S.x)",M.r*S.v,M.r/S.v,M.r-S.v,M.r+S.v,"sqrt(M.r,S.v)",M.r*S.e,M.r/S.e,M.r-S.e,M.r+S.e,"sqrt(M.r,S.e)",M.x*M.v,M.x/M.v,M.x-M.v,M.x+M.v,"sqrt(M.x,M.v)",M.x*M.e,M.x/M.e,M.x-M.e,M.x+M.e,"sqrt(M.x,M.e)",M.x*S.m,M.x/S.m,M.x-S.m,M.x+S.m,"sqrt(M.x,S.m)",M.x*S.p,M.x/S.p,M.x-S.p,M.x+S.p,"sqrt(M.x,S.p)",M.x*S.r,M.x/S.r,M.x-S.r,M.x+S.r,"sqrt(M.x,S.r)",M.x*S.x,M.x/S.x,M.x-S.x,M.x+S.x,"sqrt(M.x,S.x)",M.x*S.v,M.x/S.v,M.x-S.v,M.x+S.v,"sqrt(M.x,S.v)",M.x*S.e,M.x/S.e,M.x-S.e,M.x+S.e,"sqrt(M.x,S.e)",M.v*M.e,M.v/M.e,M.v-M.e,M.v+M.e,"sqrt(M.v,M.e)",M.v*S.m,M.v/S.m,M.v-S.m,M.v+S.m,"sqrt(M.v,S.m)",M.v*S.p,M.v/S.p,M.v-S.p,M.v+S.p,"sqrt(M.v,S.p)",M.v*S.r,M.v/S.r,M.v-S.r,M.v+S.r,"sqrt(M.v,S.r)",M.v*S.x,M.v/S.x,M.v-S.x,M.v+S.x,"sqrt(M.v,S.x)",M.v*S.v,M.v/S.v,M.v-S.v,M.v+S.v,"sqrt(M.v,S.v)",M.v*S.e,M.v/S.e,M.v-S.e,M.v+S.e,"sqrt(M.v,S.e)",M.e*S.m,M.e/S.m,M.e-S.m,M.e+S.m,"sqrt(M.e,S.m)",M.e*S.p,M.e/S.p,M.e-S.p,M.e+S.p,"sqrt(M.e,S.p)",M.e*S.r,M.e/S.r,M.e-S.r,M.e+S.r,"sqrt(M.e,S.r)",M.e*S.x,M.e/S.x,M.e-S.x,M.e+S.x,"sqrt(M.e,S.x)",M.e*S.v,M.e/S.v,M.e-S.v,M.e+S.v,"sqrt(M.e,S.v)",M.e*S.e,M.e/S.e,M.e-S.e,M.e+S.e,"sqrt(M.e,S.e)",S.m*S.p,S.m/S.p,S.m-S.p,S.m+S.p,"sqrt(S.m,S.p)",S.m*S.r,S.m/S.r,S.m-S.r,S.m+S.r,"sqrt(S.m,S.r)",S.m*S.x,S.m/S.x,S.m-S.x,S.m+S.x,"sqrt(S.m,S.x)",S.m*S.v,S.m/S.v,S.m-S.v,S.m+S.v,"sqrt(S.m,S.v)",S.m*S.e,S.m/S.e,S.m-S.e,S.m+S.e,"sqrt(S.m,S.e)",S.p*S.r,S.p/S.r,S.p-S.r,S.p+S.r,"sqrt(S.p,S.r)",S.p*S.x,S.p/S.x,S.p-S.x,S.p+S.x,"sqrt(S.p,S.x)",S.p*S.v,S.p/S.v,S.p-S.v,S.p+S.v,"sqrt(S.p,S.v)",S.p*S.e,S.p/S.e,S.p-S.e,S.p+S.e,"sqrt(S.p,S.e)",S.r*S.x,S.r/S.x,S.r-S.x,S.r+S.x,"sqrt(S.r,S.x)",S.r*S.v,S.r/S.v,S.r-S.v,S.r+S.v,"sqrt(S.r,S.v)",S.r*S.e,S.r/S.e,S.r-S.e,S.r+S.e,"sqrt(S.r,S.e)",S.x*S.v,S.x/S.v,S.x-S.v,S.x+S.v,"sqrt(S.x,S.v)",S.x*S.e,S.x/S.e,S.x-S.e,S.x+S.e,"sqrt(S.x,S.e)",S.v*S.e,S.v/S.e,S.v-S.e,S.v+S.e,"sqrt(S.v,S.e)",M.m.ca/M.m.ai,M.m.ca-M.m.ai,M.m.ca*M.m.ai,M.m.ca+M.m.ai,"sqrt(M.m.ca,M.m.ai)",M.p.ca/M.p.ai,M.p.ca-M.p.ai,M.p.ca*M.p.ai,M.p.ca+M.p.ai,"sqrt(M.p.ca,M.p.ai)",M.r.ca/M.r.ai,M.r.ca-M.r.ai,M.r.ca*M.r.ai,M.r.ca+M.r.ai,"sqrt(M.r.ca,M.r.ai)",M.x.ca/M.x.ai,M.x.ca-M.x.ai,M.x.ca*M.x.ai,M.x.ca+M.x.ai,"sqrt(M.x.ca,M.x.ai)",M.v.ca/M.v.ai,M.v.ca-M.v.ai,M.v.ca*M.v.ai,M.v.ca+M.v.ai,"sqrt(M.v.ca,M.v.ai)",M.e.ca/M.e.ai,M.e.ca-M.e.ai,M.e.ca*M.e.ai,M.e.ca+M.e.ai,"sqrt(M.e.ca,M.e.ai)",S.m.ca/S.m.ai,S.m.ca-S.m.ai,S.p.ca-S.p.ai,S.r.ca-S.r.ai,S.x.ca-S.x.ai,S.v.ca-S.v.ai,S.e.ca-S.e.ai,M.m.ai,M.p.ai,M.r.ai,M.x.ai,M.v.ai,M.e.ai,M.m.ca,M.p.ca,M.r.ca,M.x.ca,M.v.ca,M.e.ca,S.p.ca,S.r.ca,S.v.ca,S.e.ca
La2(Hf1/2Zr1/2)2O7,2.29,1.030020466,4.04847,18732.37497,273.76247,193.600465,0.627062274,6.127032005,169.2537634,26.73117235,19.39195833,1.389221557,0.325,0.9686,1.995,1.429274291,0.836501901,0.215,1.4465,2.415,1.71441681,0.726872247,930,8427375,5880,4209.471463,0.506849315,36,2701,110,81.84130986,0,43.633,0,43.633,43.633,0,5.624212255,0,5.624212255,5.624212255,0,0.005,0,0.005,0.005,0,0.015,0,0.015,0.015,0,395,0,395,395,0,5,0,5,5,138.90547,10.30207017,1.16,1.1,2475,37,0,0,0,0,0,0,134.857,16.42910218,0.835,1.315,3405,73,43.633,5.624212255,0.005,0.015,395,5,1.171583391,9.543228,3624.209647,120.780428,85.67083806,0.77564327,1.457567933,32.73719266,11.53573903,8.221854389,1.074285714,0.091,1.6121,2.541,1.797910176,0.916656498,0.227666667,6.840093333,5.235666667,3.705673863,0.876608911,166.1666667,1589740,2527.166667,1790.835381,0.781005587,13.06666667,2780.466667,106.2666667,75.70780086,0.925536581,4.944162305,4080.30929,127.8502323,90.47133977,0.52266024,4.005520904,36.80291739,12.77716194,9.468370107,0.471352874,0.145801861,0.035854242,0.405801861,0.304904357,1.167886739,0.168190526,1.172117085,2.171809474,1.540299394,0.723621042,412.0164882,1608164.349,2569.516488,1840.132138,0.778662821,2.274023338,82.19218671,18.27402334,13.02134999,65.161828,5.039085548,1.316,2.504,1180.5,46.6,61.453035,4.385820519,0.13,1.17,1078.75,8,55.6186,6.49665348,1.225,2.731666667,1346.666667,59.66666667,66.3971973,8.391341422,0.275801861,1.001809474,1490.766488,10.27402334,59.95643091,5.834122602,1.266363636,2.628181818,1271.136364,53.72727273,60.53080307,7.284477305,0.24539509,0.955284643,1291.755558,15.50806242,349.7931687,10.27685481,54.12230831,65.79055351,60.23960984,75.92664387,47.34535104,58.69006727,61.22279455,59.9698031,157.5764016,22.81289312,57.32824909,62.58461273,60.01400626,76212.79956,0.047167584,-1211.179933,1331.092795,1272.549578,3221.295515,1.115940338,6.229158182,113.6837036,80.50710181,3629.210912,0.990511076,-0.574372163,120.487234,85.19830825,436.7512602,8.230711471,52.6719536,67.24090821,60.3973279,14.71301374,244.3261233,59.71103582,60.201826,59.95693309,57.27545772,62.76289619,59.00114627,60.91171555,59.96404069,77449.05287,0.046414688,-1231.799127,1351.711989,1293.146239,929.808073,3.866145834,44.44836849,75.46449333,61.92958588,7.388120713,4.606988415,4.567758966,7.100486238,5.969980184,15.33313495,2.21983219,3.205940784,8.46230442,6.398775367,7415.965389,0.004589691,-1265.302241,1276.970486,1271.149752,313.4514962,0.10858773,-47.89315013,59.56139533,54.04310151,353.1441263,0.096382706,-54.69668047,66.36492567,60.8113074,42.49853369,0.800897904,-1.450354703,13.11859991,9.332770014,1.431665039,23.77440645,5.588727512,6.079517692,5.83928123,5.57324773,6.107208613,4.878837958,6.789407245,5.911814889,7536.260298,0.004516429,-1285.921435,1297.589681,1291.768733,90.47593747,0.376199324,-9.673939817,21.34218502,16.56915769,3.328233884,0.481840194,-1.361818182,3.894545455,2.917364655,1609.720868,0.000996245,-1269.87,1272.402727,1271.136994,68.03826446,0.02357022,-52.46090909,54.99363636,53.74219489,76.65400789,0.020920979,-59.26443944,61.79716671,60.54404841,9.224797168,0.173844132,-6.018113668,8.550840941,7.393732918,0.310759418,5.160509277,1.020968547,1.511758726,1.289920776,1.209737735,1.325640106,0.311078993,2.22164828,1.586267824,1635.832266,0.000980343,-1290.489194,1293.021922,1291.756179,19.63884632,0.081658405,-14.24169878,16.77442606,15.55968113,3340.777479,0.002067584,-1268.508182,1273.764545,1271.139081,141.2050413,0.04891709,-51.09909091,56.35545455,53.79151582,159.0859561,0.043418915,-57.90262125,63.15898489,60.58783261,19.14493081,0.360792094,-4.656295486,9.912659123,7.744091249,0.644942913,10.71000166,2.382786729,2.873576908,2.639613309,2.510661731,2.751202834,1.672897175,3.583466462,2.796409916,3394.968471,0.002034581,-1289.127376,1294.38374,1291.758232,40.75800769,0.169471965,-12.8798806,18.13624424,15.72918751,68294.69008,23.65905245,1217.409091,1324.863636,1272.271305,76942.90491,20.99982652,1210.605561,1331.667167,1272.576769,9259.563992,174.4993238,1263.851886,1278.420841,1271.157236,311.9306218,5179.958432,1270.890969,1271.381759,1271.136387,1214.297048,1330.636237,1270.181079,1272.091648,1271.136723,1641997.463,0.984037851,-20.61919446,2562.891922,1812.296906,19712.86207,81.96616246,1255.628301,1286.644426,1271.230961,3252.154965,0.887602179,-6.803530345,114.2580758,80.93576438,391.3750988,7.37558379,46.44279542,61.01175003,54.21884769,13.1844089,218.9419227,53.48187764,53.97266782,53.72783314,51.32483857,56.24216101,52.77198808,54.68255737,53.73576466,69402.50317,0.041592446,-1238.028285,1345.482831,1292.8724,833.2058991,3.464473593,38.21921031,69.23533515,55.9206566,440.9352612,8.309560253,53.24632577,67.81528038,60.96754653,14.85396184,246.666725,60.28540798,60.77619816,60.53130049,57.82414663,63.3641538,59.57551843,61.48608772,60.53834066,78191.0013,0.046859332,-1231.224755,1352.286361,1293.172997,938.7154723,3.903182837,45.02274065,76.03886549,62.48582336,1.787574961,29.68469058,7.039082215,7.529872394,7.288609494,6.958749305,7.625452115,6.329192661,8.239761948,7.346848192,9409.764046,0.005639207,-1284.471081,1299.040035,1291.776097,112.9681287,0.469721949,-8.223585115,22.79253972,17.13369807,0.234422161,0.256881644,-0.709889554,1.200679733,0.986299904,316.9904709,0.00018997,-1291.510163,1292.000953,1291.755581,3.805602367,0.01582371,-15.26266733,15.75345751,15.51000383,1233.994248,0.000739524,-1290.800273,1292.710843,1291.755911,14.81461388,0.061599226,-14.55277778,16.46334706,15.53745696,20032.62583,83.29574148,1276.247496,1307.263621,1291.848645,8.555398015,120.881835,2190.017631,152.880635,137.81311,8.733227749,11.83515704,20.45508246,14.89601531,13.45292188,0.702464789,0.4225,1.41645,2.4175,1.735340384,0.351017442,2.2325,4.1538,4.6475,3.64577238,9.25984252,2622.5,933450,3257.5,2957.094224,1.037735849,2,2915,108,76.38062582,0,35.67727623,5.42495902,0.153260852,0.102089286,544.2579046,17.45470328,15.9994,1.530429133,1.42,3.44,317.5,53,136.881235,13.36558617,0.9975,1.2075,2940,55,5.42495902,0.153260852,544.2579046,17.45470328
La2(Hf1/2Zr1/2)2O7,2.35,1.030020466,4.04847,18732.37497,273.76247,193.600465,0.627062274,6.127032005,169.2537634,26.73117235,19.39195833,1.389221557,0.325,0.9686,1.995,1.429274291,0.836501901,0.215,1.4465,2.415,1.71441681,0.726872247,930,8427375,5880,4209.471463,0.506849315,36,2701,110,81.84130986,0,43.633,0,43.633,43.633,0,5.624212255,0,5.624212255,5.624212255,0,0.005,0,0.005,0.005,0,0.015,0,0.015,0.015,0,395,0,395,395,0,5,0,5,5,138.90547,10.30207017,1.16,1.1,2475,37,0,0,0,0,0,0,134.857,16.42910218,0.835,1.315,3405,73,43.633,5.624212255,0.005,0.015,395,5,1.171583391,9.543228,3624.209647,120.780428,85.67083806,0.77564327,1.457567933,32.73719266,11.53573903,8.221854389,1.074285714,0.091,1.6121,2.541,1.797910176,0.916656498,0.227666667,6.840093333,5.235666667,3.705673863,0.876608911,166.1666667,1589740,2527.166667,1790.835381,0.781005587,13.06666667,2780.466667,106.2666667,75.70780086,0.925536581,4.944162305,4080.30929,127.8502323,90.47133977,0.52266024,4.005520904,36.80291739,12.77716194,9.468370107,0.471352874,0.145801861,0.035854242,0.405801861,0.304904357,1.167886739,0.168190526,1.172117085,2.171809474,1.540299394,0.723621042,412.0164882,1608164.349,2569.516488,1840.132138,0.778662821,2.274023338,82.19218671,18.27402334,13.02134999,65.161828,5.039085548,1.316,2.504,1180.5,46.6,61.453035,4.385820519,0.13,1.17,1078.75,8,55.6186,6.49665348,1.225,2.731666667,1346.666667,59.66666667,66.3971973,8.391341422,0.275801861,1.001809474,1490.766488,10.27402334,59.95643091,5.834122602,1.266363636,2.628181818,1271.136364,53.72727273,60.53080307,7.284477305,0.24539509,0.955284643,1291.755558,15.50806242,349.7931687,10.27685481,54.12230831,65.79055351,60.23960984,75.92664387,47.34535104,58.69006727,61.22279455,59.9698031,157.5764016,22.81289312,57.32824909,62.58461273,60.01400626,76212.79956,0.047167584,-1211.179933,1331.092795,1272.549578,3221.295515,1.115940338,6.229158182,113.6837036,80.50710181,3629.210912,0.990511076,-0.574372163,120.487234,85.19830825,436.7512602,8.230711471,52.6719536,67.24090821,60.3973279,14.71301374,244.3261233,59.71103582,60.201826,59.95693309,57.27545772,62.76289619,59.00114627,60.91171555,59.96404069,77449.05287,0.046414688,-1231.799127,1351.711989,1293.146239,929.808073,3.866145834,44.44836849,75.46449333,61.92958588,7.388120713,4.606988415,4.567758966,7.100486238,5.969980184,15.33313495,2.21983219,3.205940784,8.46230442,6.398775367,7415.965389,0.004589691,-1265.302241,1276.970486,1271.149752,313.4514962,0.10858773,-47.89315013,59.56139533,54.04310151,353.1441263,0.096382706,-54.69668047,66.36492567,60.8113074,42.49853369,0.800897904,-1.450354703,13.11859991,9.332770014,1.431665039,23.77440645,5.588727512,6.079517692,5.83928123,5.57324773,6.107208613,4.878837958,6.789407245,5.911814889,7536.260298,0.004516429,-1285.921435,1297.589681,1291.768733,90.47593747,0.376199324,-9.673939817,21.34218502,16.56915769,3.328233884,0.481840194,-1.361818182,3.894545455,2.917364655,1609.720868,0.000996245,-1269.87,1272.402727,1271.136994,68.03826446,0.02357022,-52.46090909,54.99363636,53.74219489,76.65400789,0.020920979,-59.26443944,61.79716671,60.54404841,9.224797168,0.173844132,-6.018113668,8.550840941,7.393732918,0.310759418,5.160509277,1.020968547,1.511758726,1.289920776,1.209737735,1.325640106,0.311078993,2.22164828,1.586267824,1635.832266,0.000980343,-1290.489194,1293.021922,1291.756179,19.63884632,0.081658405,-14.24169878,16.77442606,15.55968113,3340.777479,0.002067584,-1268.508182,1273.764545,1271.139081,141.2050413,0.04891709,-51.09909091,56.35545455,53.79151582,159.0859561,0.043418915,-57.90262125,63.15898489,60.58783261,19.14493081,0.360792094,-4.656295486,9.912659123,7.744091249,0.644942913,10.71000166,2.382786729,2.873576908,2.639613309,2.510661731,2.751202834,1.672897175,3.583466462,2.796409916,3394.968471,0.002034581,-1289.127376,1294.38374,1291.758232,40.75800769,0.169471965,-12.8798806,18.13624424,15.72918751,68294.69008,23.65905245,1217.409091,1324.863636,1272.271305,76942.90491,20.99982652,1210.605561,1331.667167,1272.576769,9259.563992,174.4993238,1263.851886,1278.420841,1271.157236,311.9306218,5179.958432,1270.890969,1271.381759,1271.136387,1214.297048,1330.636237,1270.181079,1272.091648,1271.136723,1641997.463,0.984037851,-20.61919446,2562.891922,1812.296906,19712.86207,81.96616246,1255.628301,1286.644426,1271.230961,3252.154965,0.887602179,-6.803530345,114.2580758,80.93576438,391.3750988,7.37558379,46.44279542,61.01175003,54.21884769,13.1844089,218.9419227,53.48187764,53.97266782,53.72783314,51.32483857,56.24216101,52.77198808,54.68255737,53.73576466,69402.50317,0.041592446,-1238.028285,1345.482831,1292.8724,833.2058991,3.464473593,38.21921031,69.23533515,55.9206566,440.9352612,8.309560253,53.24632577,67.81528038,60.96754653,14.85396184,246.666725,60.28540798,60.77619816,60.53130049,57.82414663,63.3641538,59.57551843,61.48608772,60.53834066,78191.0013,0.046859332,-1231.224755,1352.286361,1293.172997,938.7154723,3.903182837,45.02274065,76.03886549,62.48582336,1.787574961,29.68469058,7.039082215,7.529872394,7.288609494,6.958749305,7.625452115,6.329192661,8.239761948,7.346848192,9409.764046,0.005639207,-1284.471081,1299.040035,1291.776097,112.9681287,0.469721949,-8.223585115,22.79253972,17.13369807,0.234422161,0.256881644,-0.709889554,1.200679733,0.986299904,316.9904709,0.00018997,-1291.510163,1292.000953,1291.755581,3.805602367,0.01582371,-15.26266733,15.75345751,15.51000383,1233.994248,0.000739524,-1290.800273,1292.710843,1291.755911,14.81461388,0.061599226,-14.55277778,16.46334706,15.53745696,20032.62583,83.29574148,1276.247496,1307.263621,1291.848645,8.555398015,120.881835,2190.017631,152.880635,137.81311,8.733227749,11.83515704,20.45508246,14.89601531,13.45292188,0.702464789,0.4225,1.41645,2.4175,1.735340384,0.351017442,2.2325,4.1538,4.6475,3.64577238,9.25984252,2622.5,933450,3257.5,2957.094224,1.037735849,2,2915,108,76.38062582,0,35.67727623,5.42495902,0.153260852,0.102089286,544.2579046,17.45470328,15.9994,1.530429133,1.42,3.44,317.5,53,136.881235,13.36558617,0.9975,1.2075,2940,55,5.42495902,0.153260852,544.2579046,17.45470328
